mid,text,doPass,bid,cid,VoteDate,ayes,naes,abstain,result
147717,"Do pass and be re-referred to the Committee on [Higher Education] with recommendation: To Consent Calendar",1,CA_201520160AB907,8,"2015-04-08 00:00:00",7,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB916,8,"2015-04-08 00:00:00",6,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1058,8,"2015-04-08 00:00:00",7,0,0,(PASS)
147678,"Do pass and be re-referred to the Committee on [Higher Education]",1,CA_201520160AB1112,8,"2015-04-08 00:00:00",5,2,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1126,8,"2015-04-08 00:00:00",7,0,0,(PASS)
147667,"Do pass and be re-referred to the Committee on [Health]",1,CA_201520160AB1133,8,"2015-04-08 00:00:00",7,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB1166,8,"2015-04-08 00:00:00",7,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1226,8,"2015-04-08 00:00:00",7,0,0,(PASS)
147684,"Do pass and be re-referred to the Committee on [Judiciary]",1,CA_201520160AB1391,8,"2015-04-08 00:00:00",7,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB649,10,"2015-04-14 00:00:00",7,0,0,(PASS)
147617,"Do pass as amended, and be re-referred to the Committee on [Appropriations]  with recommendation: To Consent Calendar",1,CA_201520160AB58,8,"2015-04-08 00:00:00",7,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB302,8,"2015-04-08 00:00:00",6,1,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB25,13,"2015-03-17 00:00:00",11,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB200,13,"2015-03-17 00:00:00",12,0,0,(PASS)
147636,"Assembly 3rd Reading (Supplemental File 1) AB91 Committee on Budget By Leno",0,CA_201520160AB91,452,"2015-03-25 22:20:00",36,1,2,(PASS)
147637,"Assembly 3rd Reading (Supplemental File 1) AB92 Committee on Budget By Wolk",0,CA_201520160AB92,452,"2015-03-25 22:20:00",25,14,0,(PASS)
147731,"AB 60 GONZALEZ Third Reading Urgency",0,CA_201520160AB60,435,"2015-04-13 13:21:51",77,0,3,(PASS)
147732,"AB 380 WALDRON Consent Calendar Second Day",0,CA_201520160AB380,435,"2015-04-13 13:29:58",79,0,1,(PASS)
147733,"AB 468 JONES Consent Calendar Second Day Regular Session",0,CA_201520160AB468,435,"2015-04-13 13:29:58",79,0,1,(PASS)
147734,"AB 555 ALEJO Consent Calendar Second Day Regular Session",0,CA_201520160AB555,435,"2015-04-13 13:29:58",79,0,1,(PASS)
147735,"AB 593 LEVINE Consent Calendar Second Day Regular Session",0,CA_201520160AB593,435,"2015-04-13 13:29:58",79,0,1,(PASS)
147736,"AB 731 GALLAGHER Consent Calendar Second Day Regular Session",0,CA_201520160AB731,435,"2015-04-13 13:29:58",79,0,1,(PASS)
147737,"AJR 6 COOLEY Consent Calendar Second Day Regular Session",0,CA_201520160AJR6,435,"2015-04-13 13:29:58",79,0,1,(PASS)
147760,"[First] hearing set for [04-14-2015]: Failed passage in Committee. Reconsideration granted",0,CA_201520160SB364,65,"2015-04-14 00:00:00",11,0,0,(PASS)
147638,"Do pass, but first be re-referred to the Committee on [Judiciary]",1,CA_201520160SB364,65,"2015-04-14 00:00:00",5,6,0,(FAIL)
147619,"Do pass as amended",1,CA_201520160SB431,65,"2015-04-14 00:00:00",11,0,0,(PASS)
147753,"Do pass, but first be re-referred to the Committee on [Public Safety]",1,CA_201520160SB510,65,"2015-04-14 00:00:00",11,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB564,65,"2015-04-14 00:00:00",11,0,0,(PASS)
147635,"Do pass as amended, but first amend, and re-refer to the Committee on [Public Safety]",1,CA_201520160SB626,65,"2015-04-14 00:00:00",11,0,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB719,65,"2015-04-14 00:00:00",11,0,0,(PASS)
147620,"Do pass, but first be re-referred to the Committee on [Environmental Quality]",1,CA_201520160SB760,65,"2015-04-14 00:00:00",10,1,0,(PASS)
147624,"Do pass, but first be re-referred to the Committee on [Governance and Finance]",1,CA_201520160SB767,65,"2015-04-14 00:00:00",8,0,0,(PASS)
147673,"Be adopted, but first be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",0,CA_201520160SCR30,65,"2015-04-14 00:00:00",9,0,0,(PASS)
147617,"Do pass as amended, and be re-referred to the Committee on [Appropriations]  with recommendation: To Consent Calendar",1,CA_201520160AB143,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB226,12,"2015-04-14 00:00:00",17,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB366,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB384,12,"2015-04-14 00:00:00",17,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB461,12,"2015-04-14 00:00:00",17,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB572,12,"2015-04-14 00:00:00",17,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB614,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147765,"Do pass and be re-referred to the Committee on [Business and Professions]",1,CA_201520160AB627,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB50,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147675,"Do pass as amended and be re-referred to the Committee on [Judiciary]",1,CA_201520160AB59,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB635,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147675,"Do pass as amended and be re-referred to the Committee on [Judiciary]",1,CA_201520160AB775,12,"2015-04-14 00:00:00",12,5,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB845,12,"2015-04-14 00:00:00",17,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB7,65,"2015-04-14 00:00:00",11,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB344,65,"2015-04-14 00:00:00",11,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB858,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147525,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",1,CA_201520160AB1129,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB1130,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147668,"Do pass as amended and be re-referred to the Committee on [Insurance]",1,CA_201520160AB1163,12,"2015-04-14 00:00:00",17,0,0,(PASS)
147684,"Do pass and be re-referred to the Committee on [Judiciary]",1,CA_201520160AB1193,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1194,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147572,"Do pass and be re-referred to the Committee on [Public Safety]",1,CA_201520160AB1237,12,"2015-04-14 00:00:00",15,0,0,(PASS)
147676,"Do pass and be re-referred to the Committee on [Aging and Long-Term Care]",1,CA_201520160AB1261,12,"2015-04-14 00:00:00",16,0,0,(PASS)
147766,"Do pass as amended and be re-referred to the Committee on [Privacy and Consumer Protection]",1,CA_201520160AB66,24,"2015-04-14 00:00:00",5,1,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB84,24,"2015-04-14 00:00:00",6,1,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB144,24,"2015-04-14 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB534,24,"2015-04-14 00:00:00",3,2,0,(FAIL)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB545,24,"2015-04-14 00:00:00",6,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB651,24,"2015-04-14 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB666,24,"2015-04-14 00:00:00",5,2,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB794,24,"2015-04-14 00:00:00",7,0,0,(PASS)
147617,"Do pass as amended, and be re-referred to the Committee on [Appropriations]  with recommendation: To Consent Calendar",1,CA_201520160AB818,24,"2015-04-14 00:00:00",7,0,0,(PASS)
147684,"Do pass and be re-referred to the Committee on [Judiciary]",1,CA_201520160AB829,24,"2015-04-14 00:00:00",5,2,0,(PASS)
147688,"Do pass and be re-referred to the Committee on [Banking and Finance] with recommendation: To Consent Calendar",1,CA_201520160AB844,24,"2015-04-14 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB909,24,"2015-04-14 00:00:00",5,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB920,24,"2015-04-14 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB46,24,"2015-04-14 00:00:00",7,0,0,(PASS)
147525,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",1,CA_201520160AB56,24,"2015-04-14 00:00:00",6,0,0,(PASS)
147739,"Senate 3rd Reading SJR4 Lara Amend by Bates Lay on Table",0,CA_201520160SJR4,452,"2015-04-13 14:56:00",23,12,4,(PASS)
147740,"Senate 3rd Reading SCR33 Fuller",0,CA_201520160SCR33,452,"2015-04-13 15:55:00",34,0,5,(PASS)
147741,"Senate 3rd Reading SB693 Hueso",0,CA_201520160SB693,452,"2015-04-13 14:31:00",31,1,7,(PASS)
147742,"Senate 3rd Reading SB176 Mitchell",0,CA_201520160SB176,452,"2015-04-13 14:50:00",35,0,4,(PASS)
147743,"Senate 3rd Reading SB411 Lara",0,CA_201520160SB411,452,"2015-04-13 15:37:00",31,3,5,(PASS)
147744,"Senate 3rd Reading SCR25 Block",0,CA_201520160SCR25,452,"2015-04-13 14:42:00",34,0,5,(PASS)
147667,"Do pass and be re-referred to the Committee on [Health]",1,CA_201520160AB250,7,"2015-04-07 00:00:00",14,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB576,7,"2015-04-07 00:00:00",14,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB685,7,"2015-04-07 00:00:00",14,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB705,7,"2015-04-07 00:00:00",14,0,0,(PASS)
147668,"Do pass as amended and be re-referred to the Committee on [Insurance]",1,CA_201520160AB764,7,"2015-04-07 00:00:00",14,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB804,7,"2015-04-07 00:00:00",14,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1253,7,"2015-04-07 00:00:00",14,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB318,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147523,"Do pass. To Consent Calendar.",1,CA_201520160AB380,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB439,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147523,"Do pass. To Consent Calendar.",1,CA_201520160AB468,18,"2015-04-07 00:00:00",10,0,0,(PASS)
104835,"Do pass as amended.",1,CA_201520160AB494,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147617,"Do pass as amended, and be re-referred to the Committee on [Appropriations]  with recommendation: To Consent Calendar",1,CA_201520160AB536,18,"2015-04-07 00:00:00",10,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB548,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147523,"Do pass. To Consent Calendar.",1,CA_201520160AB555,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147523,"Do pass. To Consent Calendar.",1,CA_201520160AB593,18,"2015-04-07 00:00:00",10,0,0,(PASS)
104835,"Do pass as amended.",1,CA_201520160AB610,18,"2015-04-07 00:00:00",9,1,0,(PASS)
3310,"Do pass.",1,CA_201520160AB637,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB703,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147523,"Do pass. To Consent Calendar.",1,CA_201520160AB731,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147669,"Do pass as amended, and be re-referred to the Committee on [Privacy and Consumer Protection]  with recommendation: To Consent Calendar",1,CA_201520160AB856,18,"2015-04-07 00:00:00",10,0,0,(PASS)
104835,"Do pass as amended.",1,CA_201520160AB899,18,"2015-04-07 00:00:00",9,0,0,(PASS)
104835,"Do pass as amended.",1,CA_201520160AB998,18,"2015-04-07 00:00:00",10,0,0,(PASS)
147518,"Do pass, but first be re-referred to the Committee on [Health]",1,CA_201520160SB65,45,"2015-04-07 00:00:00",5,0,0,(PASS)
147670,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",1,CA_201520160SB367,45,"2015-04-07 00:00:00",5,0,0,(PASS)
147633,"Do pass",1,CA_201520160SB770,45,"2015-04-07 00:00:00",5,0,0,(PASS)
147525,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",1,CA_201520160AB69,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147671,"Do pass as amended and be re-referred to the Committee on [Revenue and Taxation]",1,CA_201520160AB160,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB247,24,"2015-04-07 00:00:00",6,0,0,(PASS)
147526,Reconsideration.,0,CA_201520160AB441,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB441,24,"2015-04-07 00:00:00",2,1,0,(FAIL)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB487,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB489,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB512,24,"2015-04-07 00:00:00",5,2,0,(PASS)
3310,"Do pass.",1,CA_201520160AB539,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB546,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB602,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB618,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB672,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147523,"Do pass. To Consent Calendar.",1,CA_201520160AB673,24,"2015-04-07 00:00:00",7,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB696,24,"2015-04-07 00:00:00",6,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB730,24,"2015-04-07 00:00:00",5,2,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB832,24,"2015-04-07 00:00:00",5,2,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB860,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147523,"Do pass. To Consent Calendar.",1,CA_201520160AB892,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB926,24,"2015-04-07 00:00:00",5,2,0,(PASS)
147669,"Do pass as amended, and be re-referred to the Committee on [Privacy and Consumer Protection]  with recommendation: To Consent Calendar",1,CA_201520160AB929,24,"2015-04-07 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1019,24,"2015-04-07 00:00:00",5,2,0,(PASS)
3310,"Do pass.",1,CA_201520160AB1134,24,"2015-04-07 00:00:00",5,2,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB11,63,"2015-04-07 00:00:00",7,0,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB29,63,"2015-04-07 00:00:00",7,0,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB124,63,"2015-04-07 00:00:00",5,2,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB165,63,"2015-04-07 00:00:00",7,0,0,(PASS)
147633,"Do pass",1,CA_201520160SB176,63,"2015-04-07 00:00:00",7,0,0,(PASS)
147738,"Senate 3rd Reading SJR4 Lara",0,CA_201520160SJR4,452,"2015-04-13 15:29:00",22,10,7,(PASS)
147491,"Be adopted. To third reading.",0,CA_201520160ACR26,26,"2015-03-09 00:00:00",11,0,0,(PASS)
147491,"Be adopted. To third reading.",0,CA_201520160ACR27,26,"2015-03-09 00:00:00",11,0,0,(PASS)
147491,"Be adopted. To third reading.",0,CA_201520160ACR28,26,"2015-03-09 00:00:00",11,0,0,(PASS)
147491,"Be adopted. To third reading.",0,CA_201520160ACR31,26,"2015-03-09 00:00:00",11,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB96,30,"2015-03-10 00:00:00",10,2,0,(PASS)
147491,"Be adopted. To third reading.",0,CA_201520160ACR41,26,"2015-03-12 00:00:00",9,0,0,(PASS)
147491,"Be adopted. To third reading.",0,CA_201520160ACR42,26,"2015-03-12 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB60,18,"2015-03-17 00:00:00",10,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB87,18,"2015-03-17 00:00:00",9,1,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB139,18,"2015-03-17 00:00:00",10,0,0,(PASS)
147523,"Do pass. To Consent Calendar.",1,CA_201520160AB217,18,"2015-03-17 00:00:00",10,0,0,(PASS)
147524,"Do pass as amended and be re-referred to the Committee on [Rules]",1,CA_201520160AB289,18,"2015-03-17 00:00:00",10,0,0,(PASS)
109513,"Be adopted as amended.",0,CA_201520160SJR2,18,"2015-03-17 00:00:00",9,1,0,(PASS)
3310,"Do pass.",1,CA_201520160AB39,24,"2015-03-17 00:00:00",6,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB172,24,"2015-03-17 00:00:00",6,0,0,(PASS)
147525,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",1,CA_201520160AB195,24,"2015-03-17 00:00:00",6,0,0,(PASS)
147526,Reconsideration.,0,CA_201520160AB225,24,"2015-03-17 00:00:00",6,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB225,24,"2015-03-17 00:00:00",3,3,0,(FAIL)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB249,24,"2015-03-17 00:00:00",6,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB293,24,"2015-03-17 00:00:00",6,0,0,(PASS)
147577,"AB 217 MAIENSCHEIN Consent Calendar Second Day",0,CA_201520160AB217,435,"2015-03-23 12:33:30",78,0,2,(PASS)
147578,"AB 92 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB92,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147527,"Do pass as amended and be re-referred to the Committee on [Health]",1,CA_201520160AB170,22,"2015-03-17 00:00:00",9,2,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB259,22,"2015-03-17 00:00:00",11,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB296,22,"2015-03-17 00:00:00",10,0,1,(PASS)
147576,"AB 91 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB91,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147579,"AB 93 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB93,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147580,"AB 94 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB94,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147581,"AB 95 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB95,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147582,"AB 104 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB104,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147583,"AB 105 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB105,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147584,"AB 106 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB106,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147585,"AB 107 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB107,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147586,"AB 108 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB108,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147587,"AB 109 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB109,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147588,"AB 110 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB110,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147589,"AB 111 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB111,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147590,"AB 112 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB112,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147591,"AB 113 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB113,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147592,"AB 114 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB114,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147593,"AB 115 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB115,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147594,"AB 116 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB116,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147595,"AB 117 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB117,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147596,"AB 118 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB118,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147597,"AB 119 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB119,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147598,"AB 120 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB120,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB171,29,"2015-03-10 00:00:00",9,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB13,29,"2015-03-10 00:00:00",9,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB111,50,"2015-03-11 00:00:00",6,0,2,(PASS)
147518,"Do pass, but first be re-referred to the Committee on [Health]",1,CA_201520160SB118,50,"2015-03-11 00:00:00",8,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB27,29,"2015-03-10 00:00:00",9,0,0,(PASS)
147530,"AB 87 STONE Assembly Third Reading",0,CA_201520160AB87,435,"2015-03-19 09:18:40",68,2,10,(PASS)
147599,"AB 121 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB121,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147600,"AB 122 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB122,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147601,"AB 123 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB123,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147602,"AB 124 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB124,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147603,"AB 125 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB125,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147604,"AB 126 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB126,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147605,"AB 127 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB127,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147606,"AB 128 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB128,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147607,"AB 129 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB129,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147608,"AB 130 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB130,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147609,"AB 131 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB131,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147610,"AB 132 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB132,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147611,"AB 133 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB133,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147612,"AB 134 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB134,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147613,"AB 135 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB135,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147614,"AB 136 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB136,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147615,"AB 137 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB137,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147616,"AB 138 BUDGET Assembly Third Reading By WEBER",0,CA_201520160AB138,435,"2015-03-23 12:23:26",51,27,2,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB219,63,"2015-04-07 00:00:00",5,2,0,(PASS)
